id,rent_price,rent_price_by_area,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,district,neighborhood,avg_district_rent,median_district_rent,std_district_rent,overpriced,built_year,has_lift,has_ac,has_pool,has_parking,is_furnished
21523,703,,72.0,67.0,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1961.0,True,,,False,
21522,762,,100.0,,2,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,True,True,,True,
21521,762,,90.0,70.0,3,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1998.0,True,True,,True,
21520,485,,66.0,60.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21519,994,,102.0,,3,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,,True,True,,False,
21518,881,,105.0,,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,1995.0,True,True,,True,
21517,698,,95.0,,4,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21516,901,,120.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,1962.0,True,,,False,
21515,985,,90.0,,3,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,2001.0,True,True,True,True,
21514,449,,64.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21513,857,,80.0,65.0,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,1974.0,True,True,,False,
21512,1187,,120.0,85.0,3,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,2003.0,False,True,,True,
21511,1122,,82.0,71.0,2,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21510,609,,81.0,,3,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21509,1067,,103.0,,3,2,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21508,446,,63.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21507,535,,70.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,True,True,,False,
21506,420,,60.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,True,,False,
21505,561,,45.0,36.0,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,,,False,
21504,666,,95.0,85.0,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1985.0,False,True,,False,
21503,625,,70.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21502,740,,71.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1970.0,True,,,False,
21501,686,,70.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1969.0,True,,,False,
21500,1009,,98.0,85.0,4,2,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,1977.0,True,,,False,
21499,499,,55.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21498,867,,115.0,,4,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,False,True,,False,
21497,654,,78.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21496,465,,68.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21495,851,,120.0,110.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,False,True,True,True,
21494,428,,64.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21493,791,,92.0,,4,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21492,1148,,154.0,,3,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21491,851,,105.0,95.0,3,2,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,False,True,,False,
21490,658,,70.0,60.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1965.0,False,,,False,
21489,803,,93.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,1972.0,True,,,False,
21488,601,,53.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21487,662,,86.0,76.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1984.0,True,True,,False,
21486,674,,75.0,65.0,3,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1961.0,False,,,False,
21485,686,,85.0,75.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1969.0,False,,,False,
21484,535,,65.0,58.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1950.0,False,,,False,
21483,601,,53.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21482,485,,68.0,62.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21481,583,,75.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21480,728,,83.0,71.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,2003.0,True,,,False,
21479,592,,95.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21478,342,,30.0,27.0,1,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,,,False,
21477,728,,53.0,,1,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,True,,True,True,
21476,1135,,125.0,,3,3,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,2004.0,True,,True,False,
21475,844,,153.0,102.0,4,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,1999.0,True,True,,True,
21474,662,,86.0,76.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1984.0,True,True,,False,
21473,521,,66.0,60.0,2,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21472,456,,63.0,58.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,,,False,
21471,654,,59.0,,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21470,913,,95.0,90.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,1966.0,False,,True,True,
21469,1015,,65.0,,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,,,True,
21468,1038,,69.0,,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,,True,False,
21467,1275,,115.0,,4,2,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21466,625,,60.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1960.0,,,,False,
21465,823,,90.0,,3,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,True,,True,
21464,458,,60.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21463,579,,65.0,,2,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1950.0,True,,,False,
21462,678,,115.0,110.0,4,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21461,587,,83.0,,3,2,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21460,583,,55.0,,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21459,851,,80.0,60.0,2,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,2003.0,True,True,True,True,
21458,766,,68.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21457,1003,,89.0,60.0,2,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21456,489,,61.0,55.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,True,,False,
21455,621,,67.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1960.0,,,,False,
21454,512,,68.0,60.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21453,833,,92.0,,3,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,1962.0,True,,,False,
21452,494,,70.0,68.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21451,805,,63.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,1966.0,True,,,False,
21450,521,,57.0,55.0,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1965.0,False,True,,False,
21449,466,,63.0,60.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1968.0,False,True,,False,
21448,544,,52.0,,2,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,True,,False,
21447,948,,125.0,76.0,3,2,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,True,,,True,
21446,1135,,125.0,,3,3,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,2004.0,True,True,True,False,
21445,672,,75.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,,,,False,
21444,672,,71.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,,,,False,
21443,517,,80.0,72.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21442,508,,66.0,60.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1969.0,,True,,False,
21441,760,,95.0,75.0,2,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,2007.0,True,,,False,
21440,539,,61.0,,3,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21439,521,,42.0,,4,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21438,762,,85.0,64.0,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1980.0,False,True,,True,
21437,604,,80.0,74.0,2,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21436,521,,55.0,45.0,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1962.0,False,,,False,
21435,471,,60.0,50.0,0,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21434,517,,60.0,53.0,2,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21433,437,,55.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21432,660,,93.0,90.0,3,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21431,517,,55.0,50.0,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21430,465,,82.0,70.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21429,521,,53.0,50.0,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21428,619,,69.0,,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,,,,False,
21427,617,,58.0,,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21426,923,,70.0,55.0,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,2009.0,True,,,False,
21425,721,,47.0,33.0,1,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,2009.0,True,,,False,
21424,535,,64.0,,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21423,561,,50.0,40.0,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21422,1108,,103.0,,3,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21421,1174,,90.0,80.0,3,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21420,494,,66.0,,2,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21419,423,,70.0,65.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1973.0,False,True,,False,
21418,646,,60.0,55.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21417,1081,,101.0,,2,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21416,614,,75.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21415,524,,55.0,50.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1959.0,False,,,False,
21414,621,,77.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,True,,False,
21413,539,,56.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1967.0,True,,,False,
21412,526,,68.0,,3,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,,True,,False,
21411,517,,72.0,65.0,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1965.0,True,,,False,
21410,686,,70.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21409,901,,75.0,73.0,2,2,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,False,True,,False,
21408,901,,120.0,105.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,1970.0,False,True,,False,
21407,964,,91.0,,2,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,,True,True,
21406,634,,95.0,84.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1967.0,False,True,,False,
21405,646,,61.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21404,625,,73.0,,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21403,508,,66.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21402,646,,68.0,57.0,2,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21401,561,,70.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1968.0,False,,,False,
21400,521,,42.0,,4,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21399,403,,54.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,,,,False,
21398,561,,56.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,1967.0,True,,,False,
21397,798,,100.0,,4,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21396,827,,125.0,116.0,4,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21395,403,,54.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1965.0,False,,,False,
21394,809,,130.0,,4,2,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21393,539,,68.0,62.0,2,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21392,658,,85.0,80.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1975.0,False,True,,False,
21391,625,,75.0,70.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1974.0,False,True,,False,
21390,517,,80.0,77.0,2,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21389,583,,64.0,,2,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21388,475,,69.0,67.0,4,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21387,867,,115.0,,4,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,False,True,,False,
21386,715,,70.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21385,579,,56.0,,2,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,1965.0,False,,,False,
21384,705,,90.0,,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21383,614,,75.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21382,625,,71.0,63.0,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,True,,False,
21381,583,,76.0,70.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21380,1197,,114.0,,4,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21379,851,,90.0,,3,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,True,,True,
21378,471,,70.0,66.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21377,539,,80.0,60.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21376,816,,96.0,,4,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,,True,True,,False,
21375,646,,50.0,,1,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21374,1009,,85.0,,3,2,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,True,,True,True,
21373,1200,,90.0,,3,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,,True,,True,True,
21372,625,,60.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21371,1038,,90.0,80.0,2,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21370,705,,60.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21369,686,,105.0,90.0,3,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21368,1299,,140.0,130.0,3,3,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,2003.0,True,True,True,True,
21367,1009,,112.0,99.0,3,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,1965.0,False,True,,False,
21366,725,,60.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21365,715,,62.0,,2,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21364,1850,,240.0,,4,3,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,,True,,True,
21363,780,,81.0,,3,1,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,0,,True,True,,False,
21362,851,,75.0,70.0,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,False,True,,True,
21361,666,,72.0,70.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21360,1067,,95.0,,2,2,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21359,884,,49.0,,1,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,True,True,True,
21358,813,,90.0,71.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,False,True,True,False,
21357,809,,78.0,60.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,False,,,False,
21356,948,,100.0,90.0,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,False,True,,False,
21355,517,,70.0,,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,True,True,,False,
21354,422,,52.0,45.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,1965.0,False,,,False,
21353,437,,56.0,50.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21352,881,,110.0,,3,2,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,True,,,True,
21351,1052,,115.0,,3,3,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,1,,True,,,True,
21350,526,,70.0,,3,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21349,762,,75.0,65.0,3,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,,True,,,False,
21348,816,,116.0,106.0,4,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,1978.0,True,,,False,
21347,625,,48.0,,2,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,2009.0,True,True,,False,
21346,646,,80.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21345,704,,81.0,72.0,3,1,Villaverde,Butarque,781.5945945945946,728.0,238.33220795427417,0,,False,,,False,
21344,910,,95.0,,4,2,Villaverde,Los Ángeles,781.5945945945946,728.0,238.33220795427417,1,,True,,,False,
21343,423,,60.0,50.0,4,1,Villaverde,San Cristóbal,781.5945945945946,728.0,238.33220795427417,0,1960.0,False,,,False,
21342,638,,50.0,47.0,2,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,True,True,,False,
21341,736,,50.0,,1,1,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,0,,True,True,True,True,
21340,1393,,242.0,210.0,4,3,Villaverde,San Andrés,781.5945945945946,728.0,238.33220795427417,1,,,,,True,
21339,1200,,166.0,,3,1,Villaverde,Los Rosales,781.5945945945946,728.0,238.33220795427417,1,,,,,False,
